q1,x1,y1,z1,px1,py1,pz1,x2,y2,z2,px2,py2,pz2,q2,vtx,vty,vtz,vpx,vpy,vpz
1,5.44309,16.178,594.516,1.2616,1.11987,38.7881,57.8219,54.955,1936.88,1.64748,1.11945,38.7496,1,-0.0731336,0.41042,49.8973,-1.02593,1.32378,45.7506
1,-33.1043,15.0652,594.818,-0.16495,0.789186,23.2894,-28.1248,60.4815,1936.73,0.221485,0.786735,23.266,1,-0.268349,0.182175,35.8153,-3.76632,0.78306,32.1472
1,-26.6081,12.9811,594.772,-0.320852,0.647479,24.8852,-30.3616,47.8538,1936.73,0.0656273,0.645587,24.864,1,2.41755,-1.58961,56.8118,-3.48428,0.912633,31.4927
1,-12.4327,-47.9302,594.709,0.664769,-1.14226,15.9814,62.3869,-141.174,1899.72,1.05383,-1.13736,15.9447,1,-0.456113,0.0282791,31.9234,-2.37778,-2.07586,22.4121
1,-18.3191,3.79573,594.703,1.04864,0.146654,20.5468,66.6539,13.3795,1936.88,1.43381,0.146293,20.5043,1,-0.13859,0.0509845,-301.733,-1.79633,0.0971076,29.2891
1,-12.9668,-12.1517,594.685,0.31658,-0.817405,33.0051,9.34988,-44.4716,1899.87,0.703065,-0.816376,32.9755,1,-0.073829,0.343418,32.3116,-2.57915,-1.04208,39.8905
1,-25.6948,-15.5995,594.783,-1.43101,-1.61472,60.0216,-51.4317,-50.6926,1900,-1.0442,-1.61287,60.0049,1,-0.829437,-0.459578,43.938,-4.89948,-1.78646,68.813
1,8.97232,16.809,594.496,1.72562,0.99354,37.6801,79.4298,52.2365,1936.93,2.11077,0.993335,37.6364,1,0.154408,-0.0397896,27.9593,-1.02171,1.82923,47.7388
1,-2.05241,21.4158,594.579,1.04842,1.41375,35.0687,47.7385,75.5489,1936.87,1.435,1.4127,35.0312,1,-0.222313,-0.22092,40.7679,-1.97871,1.77708,42.043
1,8.92977,12.1857,594.495,2.09097,1.23316,51.3739,70.1443,44.4256,1936.88,2.47619,1.23298,51.3321,1,-0.360013,-0.500451,39.7332,-0.701982,1.38437,60.1018
1,-29.2051,-36.429,594.824,-0.0488378,-1.44001,21.6272,-17.0912,-123.234,1899.91,0.339585,-1.43568,21.6021,1,2.3201,-0.291141,39.3097,-3.77171,-1.85005,29.7422
1,0.226631,21.9638,594.567,1.26217,1.92529,44.9865,45.4161,79.4263,1936.84,1.6488,1.92426,44.9496,1,-0.140286,0.163785,49.7993,-1.95893,1.90105,56.9714
1,20.6762,6.05735,594.418,2.77316,0.234162,49.0646,103.435,12.4755,1936.95,3.15696,0.234458,49.0208,1,1.73339,1.62774,47.5616,0.0581412,0.425933,57.9449
1,4.90045,-11.4603,594.548,1.62134,-1.31138,65.0648,42.3952,-37.7742,1899.78,2.00737,-1.31105,65.0292,1,0.0739522,0.00185509,31.8764,-1.16933,-1.62347,74.3166
1,-19.1328,-6.26911,594.736,-1.53623,-0.734956,71.1897,-42.7663,-19.739,1899.99,-1.14962,-0.73434,71.1719,1,0.00589828,-0.267087,45.0742,-4.12964,-0.788881,79.2351
1,-46.2866,29.1657,594.905,0.192274,0.498068,9.09766,19.4239,102.467,1936.81,0.5791,0.493781,9.06053,1,-0.101966,-0.178776,43.7094,-3.50184,0.98151,17.3539
1,4.73224,-6.13662,595.178,1.86853,-0.612171,60.017,50.7321,-19.4483,1899.78,2.254,-0.612048,59.9791,1,0.0343044,0.390215,28.91,-1.27763,-0.807934,67.5438
1,15.2623,31.506,594.432,2.09719,2.33718,38.2247,97.8238,113.668,1936.87,2.48362,2.33714,38.1793,1,0.113969,-0.102618,42.8996,-0.360142,2.28692,43.8318
1,-24.1435,-13.5378,594.772,0.302815,-0.391303,16.961,18.2301,-43.6379,1899.85,0.688821,-0.39021,16.9274,1,0.508554,-0.189788,42.4891,-3.03075,-0.620699,24.6201
1,-1.21759,8.4114,594.577,1.06839,0.640388,49.2566,34.7481,25.8661,1936.84,1.45434,0.640063,49.2222,1,0.31478,0.300187,28.1278,-2.12008,0.963291,57.8323
1,-20.1959,-26.882,594.753,0.385436,-1.11958,22.76,16.182,-91.0608,1899.88,0.772836,-1.11694,22.7274,1,0.0389022,0.214432,31.1916,-2.88515,-1.47628,29.9796
1,-17.9819,24.1793,594.704,0.55139,0.859693,20.7875,33.9197,79.6782,1936.79,0.937996,0.857567,20.7508,1,-0.549868,0.128607,33.9644,-2.7226,1.15444,27.7951
1,-0.447367,-3.469,594.584,0.741135,-0.976282,80.2026,15.6412,-19.3582,1899.85,1.12755,-0.975995,80.1769,1,1.82911,1.43321,26.0289,-2.07108,-0.400847,89.0042
1,-9.30006,26.9884,594.628,0.296445,2.60381,50.6373,5.2545,95.9961,1936.76,0.684351,2.60185,50.609,1,0.0300158,0.0678695,42.1271,-2.74616,2.50835,57.6156
1,12.9751,23.6878,594.469,1.90648,1.78576,41.1298,83.4404,82.0212,1936.89,2.29205,1.78568,41.0859,1,1.29759,1.07418,60.1323,-0.652585,1.66064,47.2704
1,7.86259,6.81973,594.518,2.02517,0.603732,72.041,50.282,18.0736,1936.9,2.41074,0.603687,72.0039,1,0.263122,0.798524,37.7977,-0.52314,1.08784,81.3784
1,-34.2576,-39.5748,594.865,-0.253049,-1.66601,21.4067,-34.4394,-141.003,1899.97,0.135983,-1.66096,21.3916,1,0.106526,0.479074,30.6038,-3.48035,-2.04687,28.242
1,2.65619,39.0411,594.54,1.31299,1.79884,24.1698,89.7356,139.052,1936.84,1.70106,1.79762,24.1288,1,-0.391452,0.546897,42.6884,-1.77522,2.01391,31.9155
1,-6.46377,29.2024,594.603,0.859235,1.16913,21.8853,61.7705,100.946,1936.82,1.24604,1.16718,21.8437,1,-0.0454155,0.0415747,29.4331,-2.22319,1.55029,30.6453
1,3.05541,-6.30142,594.556,1.48907,-0.84109,57.4502,42.509,-25.415,1899.75,1.8748,-0.840842,57.4143,1,-0.0566692,0.847332,34.3686,-1.38947,-0.918255,65.0548
1,-21.0933,4.31958,594.737,-0.140215,0.312409,33.057,-16.5931,16.9937,1936.77,0.246078,0.311801,33.0365,1,-0.426479,-0.0468453,41.5747,-2.74017,0.290983,39.1027
1,-17.7941,-0.284013,594.71,-0.507244,-0.142744,50.7958,-24.4757,-3.95099,1899.93,-0.120844,-0.142648,50.7845,1,0.0106223,0.206904,67.2133,-3.90372,0.0490212,60.2713
1,-13.6265,-16.2085,594.696,-0.274691,-1.65722,57.4728,-14.3626,-55.742,1899.91,0.104606,-1.85163,60.7596,1,-0.547173,0.389951,48.0404,-3.1998,-2.14746,64.7031
1,-7.98007,15.5426,594.632,0.686795,0.862234,29.2972,35.0264,55.0507,1936.84,1.07311,0.861143,29.2621,1,-0.411553,-0.0557948,31.7368,-2.36208,1.07965,40.461
1,-18.7753,-11.6116,594.729,-0.97214,-1.33884,69.9503,-32.297,-36.5852,1899.96,-0.585288,-1.33775,69.9297,1,-0.154844,0.088192,37.7301,-4.35375,-1.58357,77.0621
1,-1.6628,21.3723,594.562,1.06795,1.18532,27.552,62.6749,79.1574,1936.83,1.45422,1.18435,27.5109,1,0.194069,0.0957939,29.1892,-1.91423,1.19352,34.9638
1,-2.30932,-11.6427,594.604,0.938235,-1.37248,62.3175,22.5305,-40.392,1899.85,1.32464,-1.37188,62.2857,1,0.0078921,-0.121619,38.7245,-1.65995,-1.35582,68.7365
1,-41.3564,27.4991,594.871,-0.691638,1.05971,20.6334,-69.9466,96.2277,1936.63,-0.304402,1.05468,20.6201,1,0.0693535,0.16024,57.7089,-3.85088,1.25991,28.591
1,7.83111,-11.9921,594.54,1.5652,-0.42796,30.2746,86.0012,-30.4678,1899.65,1.94986,-0.428025,30.2288,1,0.0415151,0.479015,34.593,-1.21133,-0.980845,37.334
1,-5.77932,-19.4093,594.637,0.538996,-1.31089,37.2848,21.7777,-65.2995,1899.82,0.925877,-1.30962,37.2534,1,0.10156,-0.136165,30.064,-2.04819,-1.40991,45.0714
1,14.6756,-20.0067,594.482,2.68793,-2.25353,55.6678,83.523,-72.8771,1899.67,3.07334,-2.25358,55.6232,1,0.207664,0.32398,43.281,-0.175688,-2.03847,61.7703
1,-42.8796,37.1164,594.88,-1.22855,2.29877,31.7224,-84.1198,134.182,1936.54,-0.839593,2.29253,31.7117,1,-2.07676,-1.5144,42.7308,-4.40494,2.7924,38.8928
1,17.4572,15.5801,594.447,2.37123,1.31294,45.7697,94.398,54.1261,1936.96,2.75577,1.31314,45.7237,1,0.136757,0.403883,28.9434,-0.424997,1.24975,53.7702
1,-17.2723,13.2651,594.695,-0.698471,1.26045,51.0017,-29.0371,46.4183,1936.73,-0.311595,1.25916,50.981,1,-0.219658,-0.0194963,62.8446,-3.48477,1.22617,58.4024
1,-18.1348,-0.195303,594.719,-0.58446,-0.114096,47.7959,-27.4973,-3.39804,1936.77,-0.198066,-0.114009,47.7853,1,0.460344,0.310194,40.6049,-3.45061,0.131427,56.2191
1,4.68934,-7.20942,594.56,1.29645,-0.327071,25.0677,85.1029,-24.2585,1899.68,1.68096,-0.32689,25.0218,1,-0.0180624,-0.549727,36.1955,-1.50376,-0.404644,32.3109
1,-17.6152,-11.9528,594.716,-0.386604,-0.99693,50.8715,-21.1837,-37.5213,1899.93,0.000159188,-0.995856,50.8486,1,-0.704846,-0.0558429,45.907,-3.64848,-1.42692,58.6017
1,-34.0154,-24.9586,594.85,-0.204915,-0.898818,21.2951,-31.3745,-79.9529,1899.95,0.18202,-0.895452,21.2742,1,0.351129,0.554731,43.2523,-3.55397,-1.35773,27.3508
1,9.51694,-4.66425,594.512,1.92055,-0.489563,54.7867,61.1669,-16.333,1899.7,2.30591,-0.489569,54.7512,1,-0.097824,-0.0927898,71.7455,-0.2841,-0.533678,61.7312
1,-28.983,-13.8225,594.797,-1.37223,-1.35768,50.5688,-58.0166,-48.839,1900.01,-0.985634,-1.35575,50.5535,1,0.180053,0.0505676,41.0968,-4.88866,-1.21056,58.4982
1,-18.3842,11.587,594.703,0.659267,0.370749,15.634,59.8752,43.4153,1936.84,1.04561,0.369728,15.6049,1,0.343894,0.102586,48.9864,-2.8949,0.435259,24.1992
1,4.74833,-6.12994,594.547,2.06344,-0.677025,57.0349,57.6337,-21.629,1899.71,2.44871,-0.676874,56.995,1,-2.69145,1.10476,0.558773,-1.06604,-0.674715,66.1931
1,-16.5328,-13.2141,594.713,0.104246,-0.851923,36.354,-3.89907,-43.7885,1899.88,0.49084,-0.850683,36.3271,1,-0.307136,-0.115103,40.1058,-3.12275,-0.955037,43.4051
1,-44.257,13.0802,594.907,-0.437259,0.46586,19.4412,-57.1374,45.1512,1936.69,-0.0517429,0.463405,19.4441,1,0.434347,0.230059,49.3294,-4.3001,0.437136,26.3915
1,-14.4547,26.2857,594.667,-0.573599,3.32521,70.1718,-20.5981,89.8664,1936.71,-0.185659,3.32297,70.1489,1,0.292482,0.64735,28.6095,-3.60392,3.25493,76.3923
1,-23.165,25.7702,594.736,-0.979698,2.80866,56.5533,-40.4244,92.3856,1936.67,-0.591759,2.80578,56.534,1,-2.95473,-0.596307,56.4284,-4.02522,3.16995,63.186
1,9.47108,-4.87984,594.518,2.0235,-0.25482,38.4845,86.497,-13.5578,1899.63,2.43063,-0.257627,38.8231,1,-2.09457,0.527085,27.9469,-0.991776,-0.524826,48.024
1,-5.19624,1.79193,594.616,0.55007,0.28992,69.4304,10.2942,7.39665,1936.84,0.936523,0.289834,69.4121,1,-0.417477,-0.116637,29.96,-2.13456,0.0142714,77.7972
1,-2.85284,5.31997,594.596,0.554847,0.661197,83.0524,10.1745,16.0059,1936.83,0.941301,0.660988,83.0276,1,1.42224,0.356804,51.704,-2.50879,0.987374,92.006
1,13.2285,-10.4337,594.475,1.93352,-0.569181,33.4308,98.396,-32.6839,1899.58,2.31766,-0.569304,33.3826,1,0.42079,-0.555902,37.7617,-0.646472,-0.363734,41.4458
1,-2.79099,-13.7852,594.616,0.893778,-0.678707,23.572,60.4423,-51.3835,1899.7,1.2795,-0.677728,23.5312,1,0.320545,0.21701,45.7091,-1.88143,-0.61677,30.7439
1,4.26533,-6.30531,594.548,1.26883,-0.580911,44.7027,48.5404,-23.2732,1899.75,1.6544,-0.580707,44.6659,1,-0.169246,0.166449,40.6643,-0.820572,-0.476797,51.8411
1,-3.62102,4.65319,594.601,1.14593,0.583605,75.4071,21.2495,15.0421,1936.84,1.53218,0.583419,75.379,1,-0.471964,0.354962,30.9644,-2.48785,0.633398,82.1531
1,-5.35556,37.83,594.59,0.680249,2.25999,33.36,32.2283,128.771,1936.79,1.06871,2.25765,33.3261,1,-0.0565504,-0.47541,26.9505,-2.1429,2.80253,40.1892
1,20.0385,-1.81204,594.427,3.02677,-0.164808,51.7011,102.696,-5.9755,1899.6,3.41093,-0.164807,51.6634,1,-0.0442374,-0.11473,69.613,0.526102,-0.0712237,64.5162
1,0.540803,-14.4432,594.58,1.31407,-0.85964,44.4204,46.4333,-39.7128,1899.76,1.6999,-0.859325,44.3831,1,-0.40969,-0.60312,28.0371,-1.80928,-1.43678,51.7694
1,-3.71261,-16.1432,594.62,0.599434,-2.47764,82.2422,9.73484,-55.465,1899.85,0.986349,-2.4767,82.2132,1,0.122307,-0.17475,38.0456,-2.41885,-2.28685,90.4696
1,-37.9254,-1.86648,594.874,-0.654062,-0.20718,28.3337,-56.6901,-11.4022,1900,-0.268515,-0.206865,28.3204,1,-0.424493,0.0352085,14.5254,-4.73195,-0.332084,39.7902
1,-11.463,4.7738,594.662,0.0931921,0.470758,51.0316,-2.40534,17.1527,1936.79,0.47966,0.470405,51.0088,1,-0.161411,0.184507,46.0783,-2.85208,0.427856,59.259
1,-17.6456,-13.0708,594.724,-0.353183,-1.10869,45.0146,-20.7079,-45.2047,1899.93,0.0335791,-1.10742,44.9919,1,-0.387637,0.299812,32.5075,-3.28528,-1.15629,57.1484
1,12.6015,-4.44068,594.494,2.78302,-0.407825,55.6388,83.6947,-14.0146,1899.67,3.1676,-0.407917,55.5976,1,-2.62838,0.10269,28.6974,-0.125921,-0.370352,61.6756
1,-12.5718,5.90036,594.669,-0.418326,0.69557,53.6483,-16.7534,23.2967,1936.77,-0.0317382,0.694987,53.6253,1,0.429487,0.0199089,67.4722,-3.35238,0.759044,68.9204
1,-0.718602,-2.02467,594.583,0.888097,-0.21696,33.5209,43.5015,-10.4756,1899.76,1.27389,-0.216865,33.4886,1,0.134678,0.328747,123.007,-1.49541,-0.075147,38.434
1,-10.2853,17.84,594.642,-0.149677,2.28468,71.7712,-8.37662,60.5579,1936.76,0.237471,2.28339,71.7458,1,0.336075,0.0187435,26.7541,-3.47609,2.70808,84.2351
1,5.0195,26.0125,594.504,1.30676,0.924014,22.7542,97.0443,80.6128,1936.93,1.69204,0.923572,22.7056,1,0.324223,-0.417589,26.7718,-1.62486,1.53099,30.9477
1,2.04073,3.89882,594.565,1.05445,0.223794,35.8543,50.9326,12.282,1936.91,1.44013,0.22373,35.8208,1,0.410741,-0.173297,90.8657,-1.22823,0.393613,42.5848
1,-5.61052,8.53733,594.614,0.3755,1.14053,69.4797,6.49947,30.5693,1936.8,0.762084,1.13999,69.4514,1,0.1719,-0.190471,38.3232,-2.5674,1.08093,77.2906
1,-3.54874,-29.819,594.627,0.96914,-2.03931,38.0594,38.228,-99.768,1899.76,1.35646,-2.03766,38.0237,1,-0.375675,-0.00178814,42.7107,-2.15491,-2.5587,44.9206
1,-27.7192,-25.5158,594.809,0.660324,-0.867768,61.8289,-8.55387,-43.8225,1899.9,1.04684,-0.86644,61.7988,1,4.49439,-1.97676,-658.126,-2.92363,-1.83213,75.9772
1,-15.742,-21.2112,594.714,-0.431929,-2.10014,52.665,-20.2961,-73.2437,1899.94,-0.0444359,-2.09819,52.6423,1,0.0253119,-0.108799,55.8666,-3.45226,-2.14357,58.9945
1,-0.390081,-16.9814,594.594,1.3162,-2.382,79.3656,25.334,-56.1597,1899.83,1.70287,-2.38129,79.333,1,-0.25563,0.14762,29.2514,-1.85342,-2.69147,86.8422
1,-2.97935,-42.6373,594.64,1.54201,-1.49593,37.9641,58.6069,-94.1018,1899.79,1.92925,-1.49521,37.9249,1,-0.430555,2.1908,-627.26,-1.20282,-2.67146,73.4385
1,3.4476,-17.6088,594.57,1.53561,-1.32853,37.1257,66.1682,-64.3436,1899.77,1.92138,-1.32792,37.0838,1,-1.82028,1.1461,39.8365,-1.41972,-1.31388,43.3672
1,-10.1428,-38.6946,594.685,0.702337,-2.04319,31.5987,29.1905,-123.096,1899.84,1.0906,-2.04073,31.5642,1,-0.02892,0.334952,41.5133,-2.84859,-3.09943,42.9878
1,-15.6696,-37.4635,594.727,0.313907,-1.77416,25.3356,13.3848,-128.837,1899.87,0.702618,-1.77087,25.3048,1,0.00607697,0.121017,38.598,-3.37412,-2.94432,43.015
1,3.33892,22.2082,594.526,1.40328,1.32371,38.9294,60.4267,67.8813,1936.89,1.78942,1.32329,38.8895,1,0.821495,-0.0945757,34.5035,-1.99015,2.40664,47.1817
1,1.42957,-4.68635,594.567,1.25344,-0.552294,57.9473,35.2374,-17.1289,1899.8,1.63946,-0.552114,57.9169,1,-0.450939,0.036729,34.0497,-1.45531,-0.582,66.6688
1,-27.9538,36.4702,594.761,-0.522894,1.66245,27.8908,-40.9338,116.356,1936.65,-0.134229,1.6582,27.8721,1,-0.426203,0.112011,25.9701,-4.30828,3.22305,51.8542
1,-3.40388,8.22926,594.598,0.580221,0.992284,61.8338,14.6478,29.7694,1936.82,0.966659,0.991814,61.8041,1,0.09611,0.41911,31.598,-2.03957,0.941027,69.7964
1,-32.4213,35.1786,594.795,-0.404589,1.55776,25.737,-40.3228,116.289,1936.66,-0.0161015,1.55334,25.7171,1,0.474115,0.442303,44.0124,-3.77803,2.23643,32.8922
1,-39.5837,-18.7445,594.911,-1.80613,-1.39735,40.011,-90.4312,-64.2626,1900.08,-1.41992,-1.3942,40.0027,1,0.289437,0.251529,36.1093,-5.09878,-1.35173,48.1511
1,-11.7694,16.7516,594.648,0.634061,0.758268,18.7812,51.5929,70.9513,1936.85,1.02026,0.756344,18.7416,1,0.0933178,0.113512,39.4035,-2.39414,0.528794,25.3297
1,-25.4735,33.2558,594.732,0.462924,0.836133,11.9577,55.0689,127.12,1936.83,0.849669,0.831418,11.8992,1,0.180051,0.196207,99.831,-2.77515,1.4306,17.9482
1,6.31273,1.54901,594.525,1.97763,0.320459,65.3195,52.1202,8.13649,1936.91,2.36346,0.320434,65.2925,1,-1.38711,-0.470591,25.8007,-0.753719,0.0592444,72.7106
1,-31.483,7.5154,594.811,0.0101078,0.416411,19.2376,-13.2527,36.5278,1936.77,0.396199,0.414876,19.2109,1,0.414451,-0.285876,33.1933,-3.30196,0.0896757,26.0248
1,-14.8826,13.7889,594.683,-0.544737,1.61145,74.6811,-20.1549,42.7408,1936.75,-0.15793,1.61035,74.6577,1,-1.47864,1.22353,39.4633,-3.83485,2.0114,83.6965
1,-1.13997,16.6227,594.564,1.14049,1.10783,35.5619,51.4086,58.3663,1936.83,1.53258,1.10944,35.6851,1,-0.300507,0.153866,42.7346,-1.85883,1.1845,44.1839
1,-35.0484,8.56616,594.829,-1.18617,0.598969,37.2493,-68.746,30.1164,1936.66,-0.800197,0.597663,37.2356,1,-0.623442,0.212151,34.9821,-4.70405,0.713466,50.8592
1,14.5445,-42.8875,594.496,1.99569,-2.84476,33.9686,100.931,-152.07,1899.63,2.38597,-2.83344,33.9271,1,-0.097041,0.250946,70.4652,-0.753969,-3.1852,40.0567
1,-16.2135,-8.13925,594.71,-0.592211,-0.660348,68.1698,-22.8177,-20.7786,1899.93,-0.205668,-0.659804,68.1471,1,0.435263,-1.29541,39.1654,-4.25965,-1.0595,74.7276
1,-41.2975,3.16975,594.89,-2.0926,0.182146,43.6364,-97.9464,8.76053,1936.64,-1.70788,0.181688,43.6394,1,-0.0846167,0.267846,26.4253,-5.30064,0.217471,50.8257
1,1.1243,9.62503,594.556,1.17718,0.615563,38.615,50.7924,31.0326,1936.84,1.56294,0.61527,38.5772,1,0.124978,0.0157992,37.0263,-1.95182,1.09124,49.8312
1,-3.39775,-9.1516,594.604,0.836077,-0.305523,21.1002,63.6644,-28.0617,1899.72,1.22144,-0.304975,21.0586,1,-0.0387532,0.364654,36.7501,-2.12711,-0.520738,28.2267
1,-30.6667,-16.2084,594.825,-0.909612,-1.14594,39.681,-52.3204,-54.08,1900.01,-0.515341,-1.14814,39.5054,1,0.103465,-0.574217,30.3864,-4.50513,-1.17975,47.0056
1,-10.1875,-37.1586,594.684,0.608078,-1.77655,26.157,32.6336,-125.813,1899.83,0.99633,-1.77373,26.1203,1,-0.6169,-0.231184,28.5428,-2.32953,-2.11545,32.6151
1,8.23586,-12.6565,594.527,1.98841,-1.09399,44.0778,74.4559,-45.0715,1899.67,2.37348,-1.09382,44.0345,1,-1.62424,0.743504,53.2932,-0.724716,-1.07029,50.4229
1,16.6474,0.320901,594.464,2.5743,0.0564848,42.6385,103.024,2.05111,1899.57,2.95851,0.0564874,42.6,1,-0.0882643,-0.23589,98.9716,-0.0243286,0.172322,48.8684
1,16.9309,19.7971,594.424,2.41289,1.67249,49.7028,88.9144,65.0102,1936.93,2.79793,1.67277,49.658,1,0.648839,-0.471388,25.8118,0.112341,2.16682,61.4375
1,-12.0765,1.84984,594.666,1.5457,0.182958,65.6704,24.6524,5.58939,1936.86,1.93188,0.18288,65.646,1,-4.58628,-1.39879,-655.022,-1.17796,0.191756,76.3535
1,-16.1041,27.3606,594.683,0.383891,1.30672,31.0976,11.3558,83.7395,1936.78,0.771124,1.30452,31.0668,1,-1.85927,0.330863,38.2649,-2.87318,1.90656,37.7036
1,-0.43808,9.44332,594.576,1.31646,0.657182,34.0675,61.3573,35.3519,1936.89,1.70198,0.656767,34.0266,1,-0.102736,0.296778,49.6056,-2.18921,0.475649,39.4229
1,-1.04014,4.81976,594.581,1.2744,0.720199,86.0025,22.7718,16.0611,1936.85,1.66065,0.720017,85.9744,1,-1.31076,-0.68256,54.2194,-1.65206,1.03322,91.9038
1,6.29046,4.82214,594.52,1.97202,0.728631,72.9133,47.2226,18.2399,1936.86,2.35778,0.728548,72.8807,1,-0.162003,-0.0827558,85.5839,-0.72452,0.859891,80.1276
1,-2.70534,-27.3429,594.628,1.06417,-0.826182,17.9086,93.0555,-87.6532,1899.75,1.44995,-0.825177,17.8589,1,-0.267714,0.160564,34.5249,-2.23121,-1.42928,28.3096
1,-32.0768,25.8759,594.8,-0.30637,1.21029,26.6953,-34.8092,86.6407,1936.7,0.0809066,1.20699,26.6738,1,-0.315082,-0.138811,26.0243,-3.63297,1.45625,33.5047
1,-0.977749,-4.23853,594.589,1.06254,-0.435128,72.2356,22.6923,-12.1016,1899.81,1.44878,-0.434982,72.2079,1,-0.13992,-0.157077,37.2676,-1.92696,-0.772606,80.923
1,-48.225,1.04145,594.93,-1.4445,0.0944252,27.6038,-106.293,5.62319,1936.65,-1.06054,0.0942081,27.608,1,0.218414,-0.332222,43.7057,-5.0239,0.0937096,37.7141
1,-49.0272,-6.0595,594.954,0.0108068,-0.12325,10.9736,-18.3772,-20.6454,1899.9,0.395846,-0.121776,10.9451,1,0.18585,0.169629,25.5207,-3.52061,-0.0370025,17.5968
1,-5.69693,15.6296,594.606,0.881392,0.923664,24.0766,57.509,67.1435,1936.83,1.26736,0.922244,24.0363,1,0.320764,0.217597,48.0142,-2.26788,0.575449,32.6725
1,7.3479,-7.78304,594.522,1.49152,-0.527126,41.1761,62.4764,-24.5032,1899.73,1.87672,-0.527061,41.1363,1,-0.780035,-0.0421399,29.8197,-0.840933,-0.727503,52.4619
1,-0.0316379,-34.0618,594.603,1.30284,-2.18869,37.7091,53.7025,-109.849,1899.75,1.69039,-2.1873,37.6698,1,-0.0525471,0.108416,45.5816,-2.06903,-3.10231,46.3331
1,-16.035,-9.62638,594.708,0.431543,-0.469967,25.8612,18.2498,-33.3418,1899.86,0.817798,-0.469166,25.8288,1,0.388483,0.0552492,41.6139,-3.09468,-0.426506,34.4357
1,-2.11863,-42.5086,594.628,1.22396,-2.61744,35.2889,52.4176,-139.352,1899.76,1.61251,-2.61576,35.2562,1,-0.403593,0.417027,28.0169,-2.33625,-3.32312,45.9981
1,-11.5445,-8.84655,594.671,0.754774,-0.197913,15.8428,71.0902,-25.1703,1899.67,1.13977,-0.197545,15.7975,1,0.0592426,0.0521077,60.6928,-2.28256,-0.481704,21.9411
1,-23.9009,6.27168,594.754,0.105883,-0.0639305,20.0595,-0.921201,2.10528,1899.87,0.49206,-0.0640443,20.041,1,0.393148,0.170864,51.768,-2.82576,0.521021,26.7843
1,-19.2513,-5.45575,594.732,0.95295,-0.357674,47.5991,13.6632,-15.2614,1899.83,1.33902,-0.357296,47.5694,1,-0.499355,0.110183,-301.811,-2.34534,-0.314234,55.7197
1,-14.7357,18.9284,594.679,0.357218,0.751739,27.6135,14.8683,55.4542,1936.8,0.744056,0.750602,27.5884,1,0.162985,-0.376843,26.9622,-2.6993,1.21309,35.0804
1,-36.7244,25.7422,594.845,-1.02353,1.52038,31.9215,-69.1597,89.5563,1936.64,-0.636264,1.5164,31.908,1,0.176995,0.164403,38.1051,-4.26721,1.69829,38.856
1,2.63094,-15.4774,594.569,1.3107,-1.85223,72.4827,30.696,-48.8376,1899.83,1.69708,-1.85172,72.4496,1,0.607379,-0.177254,28.7021,-1.35827,-2.01335,81.8875
1,-45.934,-2.47879,594.926,-0.479202,-0.256876,21.0719,-60.3507,-18.3658,1900.02,-0.0941251,-0.256112,21.0581,1,0.251515,-0.166509,29.7295,-4.32089,0.16841,27.6105
1,6.19202,-11.8714,594.539,1.61427,-0.936201,49.0352,55.7559,-36.8024,1899.72,1.99994,-0.935967,48.9966,1,0.288216,-0.0132698,32.1719,-1.07819,-1.10526,57.5057
1,-3.19777,-18.0931,594.616,0.949441,-1.74532,54.3742,25.5469,-59.9928,1899.8,1.33611,-1.74445,54.3416,1,0.0900254,0.076483,30.2675,-2.32892,-1.89026,62.3526
1,-32.0909,-11.652,594.824,-0.565687,-0.563029,33.875,-44.3626,-33.3185,1899.99,-0.179395,-0.56162,33.8556,1,-0.505154,0.0478526,26.9835,-4.06407,-0.937553,41.2795
1,-1.59779,16.2695,594.585,0.897516,1.08358,27.1598,55.2315,69.8492,1936.86,1.28372,1.08255,27.1209,1,-0.0751564,0.177791,44.8534,-1.87946,0.61446,33.9838
1,-3.12251,-23.0678,594.623,0.991738,-1.14132,29.3656,52.0065,-73.8201,1899.77,1.37817,-1.1403,29.3266,1,-0.352155,-0.413373,25.6701,-2.16743,-1.48009,40.0773
1,13.9923,-20.8248,594.493,2.33711,-2.05904,56.0783,74.1675,-68.777,1899.7,2.72277,-2.05904,56.0362,1,1.18884,0.385937,31.8029,-0.307122,-2.54117,64.4714
1,16.9295,-5.36754,594.455,2.18466,-0.465541,42.4789,91.6653,-19.6854,1899.71,2.56894,-0.465634,42.4372,1,3.81704,1.70581,10.478,-0.689154,-0.505103,52.8773
1,-39.058,34.9995,594.851,-0.502277,1.30956,21.1985,-54.8419,117.716,1936.63,-0.113973,1.30428,21.1815,1,-0.297814,-0.133473,73.6535,-3.72865,2.29265,27.2369
1,-19.235,1.21773,594.723,0.465888,0.219241,19.2152,30.8822,16.5393,1936.89,0.851655,0.219016,19.18,1,-0.0490647,0.336991,26.5084,-2.83412,-0.190935,27.0341
1,-4.10548,-8.93681,594.615,0.825025,-0.845821,45.2827,26.8156,-33.3195,1899.83,1.21132,-0.845262,45.2498,1,-0.64804,0.113563,42.5089,-2.2027,-0.801333,52.1441
1,-0.332184,-15.3403,594.593,1.22236,-1.88451,77.0634,24.5672,-47.2615,1899.8,1.60884,-1.88391,77.0312,1,0.147519,-0.0597614,29.1032,-1.81538,-2.39474,85.0884
